Subject,Block,Cond,Time,Signal
25,Can,Deviant,0.3515625,-6.788305625241235e-07
25,Can,Deviant,0.359375,-9.491793628192227e-07
25,Can,Deviant,0.3671875,-1.0482338295284115e-06
25,Can,Deviant,0.375,-9.648672670997805e-07
25,Can,Deviant,0.3828125,-9.173009280888317e-07
25,Can,Deviant,0.390625,-9.572605109441455e-07
25,Can,Deviant,0.3984375,-9.200033706358959e-07
25,Can,Deviant,0.40625,-7.708689518156818e-07
25,Can,Deviant,0.4140625,-6.839981458694513e-07
25,Can,Deviant,0.421875,-7.070256105769591e-07
25,Can,Deviant,0.4296875,-6.580088078560686e-07
25,Can,Deviant,0.4375,-4.915403320429009e-07
25,Can,Deviant,0.4453125,-4.460638469050616e-07
25,Can,Deviant,0.453125,-6.326026272561837e-07
25,Can,Deviant,0.4609375,-8.020627476076267e-07
25,Can,Deviant,0.46875,-7.533096869451498e-07
25,Can,Deviant,0.4765625,-6.277013656937869e-07
25,Can,Deviant,0.484375,-5.749648097339413e-07
25,Can,Deviant,0.4921875,-4.997786941256063e-07
25,Can,Deviant,0.5,-3.2782408330809243e-07
27,Can,Deviant,-0.203125,8.992531013616853e-08
27,Can,Deviant,-0.1953125,-1.3635679020492492e-07
27,Can,Deviant,-0.1875,2.91925765598141e-08
27,Can,Deviant,-0.1796875,4.0548366572391534e-07
27,Can,Deviant,-0.171875,5.84201217930985e-07
27,Can,Deviant,-0.1640625,4.913822882383455e-07
27,Can,Deviant,-0.15625,2.3418294971550257e-07
27,Can,Deviant,-0.1484375,-1.8229408555531548e-07
27,Can,Deviant,-0.140625,-6.074425956460987e-07
27,Can,Deviant,-0.1328125,-6.363558245404028e-07
27,Can,Deviant,-0.125,-1.2520292446544056e-07
27,Can,Deviant,-0.1171875,5.087952258572772e-07
27,Can,Deviant,-0.109375,7.787091746166435e-07
27,Can,Deviant,-0.1015625,6.296800173129901e-07
27,Can,Deviant,-0.09375,2.9659634782178134e-07
27,Can,Deviant,-0.0859375,-3.586767870535682e-08
27,Can,Deviant,-0.078125,-2.826741444870569e-07
27,Can,Deviant,-0.0703125,-3.9211017912239663e-07
27,Can,Deviant,-0.0625,-3.3320092574396276e-07
27,Can,Deviant,-0.0546875,-1.3381715676122716e-07
27,Can,Deviant,-0.046875,7.21236560111053e-08
27,Can,Deviant,-0.0390625,9.393694081442983e-08
27,Can,Deviant,-0.03125,-1.048973786702576e-07
27,Can,Deviant,-0.0234375,-3.2301182710519725e-07
27,Can,Deviant,-0.015625,-3.640335706019278e-07
27,Can,Deviant,-0.0078125,-2.6566484429674646e-07
27,Can,Deviant,0.0,-2.013541241564272e-07
27,Can,Deviant,0.0078125,-2.7680393776103065e-07
27,Can,Deviant,0.015625,-4.4048560058763315e-07
27,Can,Deviant,0.0234375,-4.829222291857234e-07
27,Can,Deviant,0.03125,-2.021854287910898e-07
27,Can,Deviant,0.0390625,2.882211801190189e-07
27,Can,Deviant,0.046875,6.078605954906409e-07
27,Can,Deviant,0.0546875,5.837356299639666e-07
27,Can,Deviant,0.0625,4.019822394991858e-07
27,Can,Deviant,0.0703125,1.9888099285249222e-07
27,Can,Deviant,0.078125,-9.834503869402218e-08
27,Can,Deviant,0.0859375,-4.130031187008673e-07
27,Can,Deviant,0.09375,-4.912866133545696e-07
27,Can,Deviant,0.1015625,-3.384429578185535e-07
27,Can,Deviant,0.109375,-2.0903224794560224e-07
27,Can,Deviant,0.1171875,-1.0907131902237067e-07
27,Can,Deviant,0.125,2.056921274776702e-07
27,Can,Deviant,0.1328125,7.09033993584408e-07
27,Can,Deviant,0.140625,1.0704115729569164e-06
27,Can,Deviant,0.1484375,1.1686990541153876e-06
27,Can,Deviant,0.15625,1.2037281243129617e-06
27,Can,Deviant,0.1640625,1.2648713477535003e-06
27,Can,Deviant,0.171875,1.2038222324223431e-06
27,Can,Deviant,0.1796875,1.012317135426555e-06
27,Can,Deviant,0.1875,9.322242090969422e-07
27,Can,Deviant,0.1953125,1.0433326773325704e-06
27,Can,Deviant,0.203125,1.109971906002902e-06
27,Can,Deviant,0.2109375,1.0173729005364678e-06
27,Can,Deviant,0.21875,9.663438667851202e-07
27,Can,Deviant,0.2265625,1.016614277497238e-06
27,Can,Deviant,0.234375,8.83979875024643e-07
27,Can,Deviant,0.2421875,4.859235583743079e-07
27,Can,Deviant,0.25,1.7285797480362027e-07
27,Can,Deviant,0.2578125,1.0641875830102485e-07
27,Can,Deviant,0.265625,1.903700948888929e-09
27,Can,Deviant,0.2734375,-2.392358287658833e-07
27,Can,Deviant,0.28125,-2.920524630764251e-07
27,Can,Deviant,0.2890625,-5.740353342694718e-08
27,Can,Deviant,0.296875,1.2591378945862983e-07
27,Can,Deviant,0.3046875,6.992636687812638e-08
27,Can,Deviant,0.3125,-8.667704139005319e-08
27,Can,Deviant,0.3203125,-2.7795587347571376e-07
27,Can,Deviant,0.328125,-5.246909183400678e-07
27,Can,Deviant,0.3359375,-6.899171784806873e-07
27,Can,Deviant,0.34375,-6.736675950040752e-07
27,Can,Deviant,0.3515625,-6.109137533044593e-07
27,Can,Deviant,0.359375,-6.015884571779782e-07
27,Can,Deviant,0.3671875,-5.790783770877877e-07
27,Can,Deviant,0.375,-5.5021277564201e-07
27,Can,Deviant,0.3828125,-5.953375755650085e-07
27,Can,Deviant,0.390625,-6.631584911408862e-07
27,Can,Deviant,0.3984375,-6.757809685184633e-07
27,Can,Deviant,0.40625,-7.067975397217779e-07
27,Can,Deviant,0.4140625,-8.350974988852847e-07
27,Can,Deviant,0.421875,-9.910622058362476e-07
27,Can,Deviant,0.4296875,-1.0269591671649237e-06
27,Can,Deviant,0.4375,-8.437448207468788e-07
27,Can,Deviant,0.4453125,-5.459443676049988e-07
27,Can,Deviant,0.453125,-4.5766695146168203e-07
27,Can,Deviant,0.4609375,-7.016744199327492e-07
27,Can,Deviant,0.46875,-8.997923782345664e-07
27,Can,Deviant,0.4765625,-7.264127806361714e-07
27,Can,Deviant,0.484375,-4.94104632716606e-07
27,Can,Deviant,0.4921875,-6.294167526770052e-07
27,Can,Deviant,0.5,-9.360412070081177e-07
29,Can,Deviant,-0.203125,-6.955078405677764e-07
29,Can,Deviant,-0.1953125,-6.412879490920495e-07
29,Can,Deviant,-0.1875,-8.655295448016045e-08
29,Can,Deviant,-0.1796875,2.923255577366498e-07
29,Can,Deviant,-0.171875,1.7647091668054998e-07
29,Can,Deviant,-0.1640625,-1.3442116821008644e-07
29,Can,Deviant,-0.15625,-3.4526303964900016e-07
29,Can,Deviant,-0.1484375,-3.953894725083448e-07
29,Can,Deviant,-0.140625,-2.4940230456069927e-07
29,Can,Deviant,-0.1328125,5.99942906465906e-08
29,Can,Deviant,-0.125,3.563903918150361e-07
29,Can,Deviant,-0.1171875,4.943937498616831e-07
29,Can,Deviant,-0.109375,4.5748701864485305e-07
29,Can,Deviant,-0.1015625,3.2899360570011147e-07
29,Can,Deviant,-0.09375,2.6399043640431817e-07
29,Can,Deviant,-0.0859375,2.8187088164286226e-07
29,Can,Deviant,-0.078125,1.7553304578682504e-07
29,Can,Deviant,-0.0703125,-5.177550665769334e-08
29,Can,Deviant,-0.0625,-1.6698151873022042e-08
29,Can,Deviant,-0.0546875,3.455047213257156e-07
29,Can,Deviant,-0.046875,4.514675987228286e-07
29,Can,Deviant,-0.0390625,-1.951630603805594e-08
29,Can,Deviant,-0.03125,-5.195101417289169e-07
29,Can,Deviant,-0.0234375,-4.853698844062864e-07
29,Can,Deviant,-0.015625,-1.724736677792646e-07
29,Can,Deviant,-0.0078125,-1.469219049697943e-07
29,Can,Deviant,0.0,-4.198397373269516e-07
29,Can,Deviant,0.0078125,-5.088542370207691e-07
29,Can,Deviant,0.015625,-1.3614559771513364e-07
29,Can,Deviant,0.0234375,3.9705905126945323e-07
29,Can,Deviant,0.03125,5.88985572888387e-07
29,Can,Deviant,0.0390625,4.650152958637133e-07
29,Can,Deviant,0.046875,6.081908828107847e-07
29,Can,Deviant,0.0546875,1.2680023170395925e-06
29,Can,Deviant,0.0625,1.897254746113205e-06
29,Can,Deviant,0.0703125,1.9097641001987306e-06
29,Can,Deviant,0.078125,1.4279089030535421e-06
29,Can,Deviant,0.0859375,9.429785331036518e-07
29,Can,Deviant,0.09375,6.849046660816785e-07
29,Can,Deviant,0.1015625,6.019600416165618e-07
29,Can,Deviant,0.109375,6.211379745830659e-07
29,Can,Deviant,0.1171875,7.707696769363045e-07
29,Can,Deviant,0.125,1.1837579240772852e-06
29,Can,Deviant,0.1328125,1.8793519909592168e-06
29,Can,Deviant,0.140625,2.545070062231888e-06
29,Can,Deviant,0.1484375,2.8844715246489286e-06
29,Can,Deviant,0.15625,3.0678621211313172e-06
29,Can,Deviant,0.1640625,3.319632879650356e-06
29,Can,Deviant,0.171875,3.2774916642450125e-06
29,Can,Deviant,0.1796875,2.511574920809527e-06
29,Can,Deviant,0.1875,1.445440284342091e-06
29,Can,Deviant,0.1953125,8.580523201677845e-07
29,Can,Deviant,0.203125,6.61653244134914e-07
29,Can,Deviant,0.2109375,1.765541014707207e-07
29,Can,Deviant,0.21875,-5.336914482645641e-07
29,Can,Deviant,0.2265625,-7.279189008612842e-07
29,Can,Deviant,0.234375,-3.3613215033970113e-07
29,Can,Deviant,0.2421875,-4.275124327440211e-08
29,Can,Deviant,0.25,-7.67789109768214e-08
29,Can,Deviant,0.2578125,-9.945907354063633e-08
29,Can,Deviant,0.265625,-1.5557499602720813e-07
29,Can,Deviant,0.2734375,-5.270268433180951e-07
29,Can,Deviant,0.28125,-8.950758805265437e-07
29,Can,Deviant,0.2890625,-8.21879078289293e-07
29,Can,Deviant,0.296875,-5.726821291883499e-07
29,Can,Deviant,0.3046875,-4.59223684510465e-07
29,Can,Deviant,0.3125,-1.6095216555258033e-07
29,Can,Deviant,0.3203125,4.0449985018138193e-07
29,Can,Deviant,0.328125,5.675672893951151e-07
29,Can,Deviant,0.3359375,1.9768602283718737e-08
29,Can,Deviant,0.34375,-6.2701658753835e-07
29,Can,Deviant,0.3515625,-8.787298581326459e-07
29,Can,Deviant,0.359375,-9.049179052402816e-07
29,Can,Deviant,0.3671875,-8.738353574943139e-07
29,Can,Deviant,0.375,-7.446294131278278e-07
29,Can,Deviant,0.3828125,-6.948870718184368e-07
29,Can,Deviant,0.390625,-9.104812897561348e-07
29,Can,Deviant,0.3984375,-1.1058022434416183e-06
29,Can,Deviant,0.40625,-9.233627132955354e-07
29,Can,Deviant,0.4140625,-5.537695075809247e-07
29,Can,Deviant,0.421875,-4.3945367260201306e-07
29,Can,Deviant,0.4296875,-5.873035760453385e-07
29,Can,Deviant,0.4375,-6.275215627665333e-07
29,Can,Deviant,0.4453125,-4.803656900339048e-07
29,Can,Deviant,0.453125,-5.15438066252831e-07
29,Can,Deviant,0.4609375,-9.188124742058669e-07
29,Can,Deviant,0.46875,-1.2984769042729521e-06
29,Can,Deviant,0.4765625,-1.2540688550339033e-06
29,Can,Deviant,0.484375,-9.859964506488927e-07
29,Can,Deviant,0.4921875,-9.20087675520158e-07
29,Can,Deviant,0.5,-1.0379196013999771e-06
30,Can,Deviant,-0.203125,-1.591574904527519e-07
30,Can,Deviant,-0.1953125,-1.4199629200592465e-07
30,Can,Deviant,-0.1875,-1.8639868382526205e-07
30,Can,Deviant,-0.1796875,-2.1442290255770285e-07
30,Can,Deviant,-0.171875,-2.2661935244108384e-07
30,Can,Deviant,-0.1640625,-3.1540420858422223e-07
30,Can,Deviant,-0.15625,-4.060283261518741e-07
30,Can,Deviant,-0.1484375,-2.9822716771768534e-07
30,Can,Deviant,-0.140625,-5.653444752739569e-08
30,Can,Deviant,-0.1328125,6.867211980230146e-08
30,Can,Deviant,-0.125,8.198654742719742e-08
30,Can,Deviant,-0.1171875,1.7536649468858495e-07
30,Can,Deviant,-0.109375,3.42212212580379e-07
30,Can,Deviant,-0.1015625,4.1566271793422743e-07
30,Can,Deviant,-0.09375,3.1986488657001415e-07
30,Can,Deviant,-0.0859375,1.5496571054299684e-07
30,Can,Deviant,-0.078125,4.894696911564998e-08
30,Can,Deviant,-0.0703125,2.5803377079607055e-08
30,Can,Deviant,-0.0625,-4.450387425478021e-09
30,Can,Deviant,-0.0546875,-8.844148137641063e-08
30,Can,Deviant,-0.046875,-1.5366611628244993e-07
30,Can,Deviant,-0.0390625,-1.5528756929869845e-07
30,Can,Deviant,-0.03125,-1.436334813609356e-07
30,Can,Deviant,-0.0234375,-5.0224918388702144e-08
30,Can,Deviant,-0.015625,2.2043703837869658e-07
30,Can,Deviant,-0.0078125,4.080952664640123e-07
30,Can,Deviant,0.0,1.7932199404530586e-07
30,Can,Deviant,0.0078125,-2.37575050274605e-07
30,Can,Deviant,0.015625,-3.2091660942887044e-07
30,Can,Deviant,0.0234375,-8.93235002255124e-08
30,Can,Deviant,0.03125,9.632067359327676e-08
30,Can,Deviant,0.0390625,2.6818256203724556e-07
30,Can,Deviant,0.046875,6.179776137219331e-07
30,Can,Deviant,0.0546875,8.193133124851892e-07
30,Can,Deviant,0.0625,5.29588674173359e-07
30,Can,Deviant,0.0703125,1.1006646256089706e-07
30,Can,Deviant,0.078125,3.472961770805063e-08
30,Can,Deviant,0.0859375,7.823239402239312e-08
30,Can,Deviant,0.09375,-1.77184936919506e-07
30,Can,Deviant,0.1015625,-4.5785086101251103e-07
30,Can,Deviant,0.109375,-2.5174723410208816e-07
30,Can,Deviant,0.1171875,2.92945198999578e-07
30,Can,Deviant,0.125,6.461725897965128e-07
30,Can,Deviant,0.1328125,7.156516105672299e-07
30,Can,Deviant,0.140625,8.463848531414876e-07
30,Can,Deviant,0.1484375,1.177878162491839e-06
30,Can,Deviant,0.15625,1.538612047351007e-06
30,Can,Deviant,0.1640625,1.8537769732988702e-06
30,Can,Deviant,0.171875,2.1839811767088777e-06
30,Can,Deviant,0.1796875,2.3868390989560765e-06
30,Can,Deviant,0.1875,2.2256041116173397e-06
30,Can,Deviant,0.1953125,1.7953399887076911e-06
30,Can,Deviant,0.203125,1.4074600275864738e-06
30,Can,Deviant,0.2109375,1.113019486607063e-06
30,Can,Deviant,0.21875,7.370585491169896e-07
30,Can,Deviant,0.2265625,3.1098061567539734e-07
30,Can,Deviant,0.234375,1.2956985752559239e-07
30,Can,Deviant,0.2421875,2.811971710689732e-07
30,Can,Deviant,0.25,5.641447940521991e-07
30,Can,Deviant,0.2578125,8.001125368805725e-07
30,Can,Deviant,0.265625,9.351454652364876e-07
30,Can,Deviant,0.2734375,9.358094693901031e-07
30,Can,Deviant,0.28125,8.30337015096247e-07
30,Can,Deviant,0.2890625,7.487395565849094e-07
30,Can,Deviant,0.296875,7.30152060727348e-07
30,Can,Deviant,0.3046875,6.490059309244679e-07
30,Can,Deviant,0.3125,4.212733209836177e-07
30,Can,Deviant,0.3203125,9.19293329932625e-08
30,Can,Deviant,0.328125,-2.801279912481561e-07
30,Can,Deviant,0.3359375,-5.740869288002545e-07
30,Can,Deviant,0.34375,-5.617547585773657e-07
30,Can,Deviant,0.3515625,-2.7717229457793333e-07
30,Can,Deviant,0.359375,-1.2943250069182954e-07
30,Can,Deviant,0.3671875,-3.299550335894062e-07
30,Can,Deviant,0.375,-5.619907154140676e-07
30,Can,Deviant,0.3828125,-5.882733252749245e-07
30,Can,Deviant,0.390625,-5.678012653062235e-07
30,Can,Deviant,0.3984375,-5.578592953056604e-07
30,Can,Deviant,0.40625,-3.693202336654905e-07
30,Can,Deviant,0.4140625,-9.978474728627243e-08
30,Can,Deviant,0.421875,-1.291855373681386e-07
30,Can,Deviant,0.4296875,-4.062994479506989e-07
30,Can,Deviant,0.4375,-5.069847489616198e-07
30,Can,Deviant,0.4453125,-3.4306708790207615e-07
30,Can,Deviant,0.453125,-2.3435280088925073e-07
30,Can,Deviant,0.4609375,-3.042095313411609e-07
30,Can,Deviant,0.46875,-3.901569230563803e-07
30,Can,Deviant,0.4765625,-4.2195928200366124e-07
30,Can,Deviant,0.484375,-4.7349217964898257e-07
30,Can,Deviant,0.4921875,-5.19303612619576e-07
30,Can,Deviant,0.5,-4.35612097761277e-07
31,Can,Deviant,-0.203125,-3.2062407007309456e-07
31,Can,Deviant,-0.1953125,2.611020040891206e-08
31,Can,Deviant,-0.1875,2.2417670553300255e-07
31,Can,Deviant,-0.1796875,1.5747021236355614e-07
31,Can,Deviant,-0.171875,-3.7676864212884304e-08
31,Can,Deviant,-0.1640625,-1.7588613521371963e-07
31,Can,Deviant,-0.15625,-2.2469698887770144e-07
31,Can,Deviant,-0.1484375,-2.2634343285460636e-07
31,Can,Deviant,-0.140625,-1.899100722997725e-07
31,Can,Deviant,-0.1328125,-1.6169896870896553e-07
31,Can,Deviant,-0.125,-2.2793265091681656e-07
31,Can,Deviant,-0.1171875,-3.528736732264499e-07
31,Can,Deviant,-0.109375,-3.850414715510264e-07
31,Can,Deviant,-0.1015625,-2.8769464196012535e-07
31,Can,Deviant,-0.09375,-1.882152820952666e-07
31,Can,Deviant,-0.0859375,-1.5539408131240415e-07
31,Can,Deviant,-0.078125,-1.0841099467568074e-07
31,Can,Deviant,-0.0703125,2.5145473628561266e-08
31,Can,Deviant,-0.0625,2.0505633816992668e-07
31,Can,Deviant,-0.0546875,3.268925979987776e-07
31,Can,Deviant,-0.046875,3.0088544370302896e-07
31,Can,Deviant,-0.0390625,1.6734086759221556e-07
31,Can,Deviant,-0.03125,1.3445427977132975e-07
31,Can,Deviant,-0.0234375,3.092829618561956e-07
31,Can,Deviant,-0.015625,4.562157564478779e-07
31,Can,Deviant,-0.0078125,3.1789315181100143e-07
31,Can,Deviant,0.0,7.085127329950765e-08
31,Can,Deviant,0.0078125,8.175890395371487e-08
31,Can,Deviant,0.015625,3.304890453261092e-07
31,Can,Deviant,0.0234375,4.969282454994401e-07
31,Can,Deviant,0.03125,4.995119249826177e-07
31,Can,Deviant,0.0390625,5.102188884560468e-07
31,Can,Deviant,0.046875,5.23911912519828e-07
31,Can,Deviant,0.0546875,3.463173984285876e-07
31,Can,Deviant,0.0625,5.244831046040761e-09
31,Can,Deviant,0.0703125,-2.0993831449854142e-07
31,Can,Deviant,0.078125,-2.1735483169818927e-07
31,Can,Deviant,0.0859375,-3.257975271873072e-07
31,Can,Deviant,0.09375,-7.279947642943793e-07
31,Can,Deviant,0.1015625,-1.093229040950486e-06
31,Can,Deviant,0.109375,-1.015378046368126e-06
31,Can,Deviant,0.1171875,-6.331748149595989e-07
31,Can,Deviant,0.125,-3.6115015972982584e-07
31,Can,Deviant,0.1328125,-2.3268268026806507e-07
31,Can,Deviant,0.140625,-3.923165379933106e-08
31,Can,Deviant,0.1484375,1.0850087873245074e-07
31,Can,Deviant,0.15625,-2.458776814217701e-08
31,Can,Deviant,0.1640625,-2.3597667738669488e-07
31,Can,Deviant,0.171875,-1.4947230266131093e-07
31,Can,Deviant,0.1796875,1.1087420489807565e-07
31,Can,Deviant,0.1875,1.0029884620765346e-07
31,Can,Deviant,0.1953125,-2.231426824446095e-07
31,Can,Deviant,0.203125,-4.87447660263888e-07
31,Can,Deviant,0.2109375,-5.166058525025165e-07
31,Can,Deviant,0.21875,-4.985354492914528e-07
31,Can,Deviant,0.2265625,-6.120492139169923e-07
31,Can,Deviant,0.234375,-8.42852103707796e-07
31,Can,Deviant,0.2421875,-1.1091918567560629e-06
31,Can,Deviant,0.25,-1.3136646186060948e-06
31,Can,Deviant,0.2578125,-1.3477997831064316e-06
31,Can,Deviant,0.265625,-1.2414593011710375e-06
31,Can,Deviant,0.2734375,-1.1967704173976405e-06
31,Can,Deviant,0.28125,-1.3095108285961086e-06
31,Can,Deviant,0.2890625,-1.4093489954476918e-06
31,Can,Deviant,0.296875,-1.3457057492630726e-06
31,Can,Deviant,0.3046875,-1.2386872420312566e-06
31,Can,Deviant,0.3125,-1.2586892821955899e-06
31,Can,Deviant,0.3203125,-1.3770329267306804e-06
31,Can,Deviant,0.328125,-1.5268440321148594e-06
31,Can,Deviant,0.3359375,-1.7474811380549076e-06
31,Can,Deviant,0.34375,-1.9884976610758217e-06
31,Can,Deviant,0.3515625,-2.0853600878689314e-06
31,Can,Deviant,0.359375,-2.078209238107448e-06
31,Can,Deviant,0.3671875,-2.1761153200976158e-06
31,Can,Deviant,0.375,-2.3140091322321597e-06
31,Can,Deviant,0.3828125,-2.1989934299758584e-06
31,Can,Deviant,0.390625,-1.8598479703112398e-06
31,Can,Deviant,0.3984375,-1.6510929655555574e-06
31,Can,Deviant,0.40625,-1.6864292527397425e-06
31,Can,Deviant,0.4140625,-1.7481465134952698e-06
31,Can,Deviant,0.421875,-1.727253582822441e-06
31,Can,Deviant,0.4296875,-1.711962420712203e-06
31,Can,Deviant,0.4375,-1.7191065049449373e-06
31,Can,Deviant,0.4453125,-1.7115940924163798e-06
31,Can,Deviant,0.453125,-1.7576725745336745e-06
31,Can,Deviant,0.4609375,-1.8883526840514186e-06
31,Can,Deviant,0.46875,-1.95345172072189e-06
31,Can,Deviant,0.4765625,-1.8149502199136863e-06
31,Can,Deviant,0.484375,-1.513958976254894e-06
31,Can,Deviant,0.4921875,-1.1501250655682026e-06
31,Can,Deviant,0.5,-8.104293889563776e-07
32,Can,Deviant,-0.203125,6.552551280184153e-07
32,Can,Deviant,-0.1953125,3.101672780314128e-07
32,Can,Deviant,-0.1875,2.2860001081287042e-07
32,Can,Deviant,-0.1796875,3.35952304887653e-07
32,Can,Deviant,-0.171875,2.673140441631394e-07
32,Can,Deviant,-0.1640625,6.839729034400394e-08
32,Can,Deviant,-0.15625,1.131483787782949e-07
32,Can,Deviant,-0.1484375,3.5625329317698596e-07
32,Can,Deviant,-0.140625,3.433033445125548e-07
32,Can,Deviant,-0.1328125,-6.336550049750835e-08
32,Can,Deviant,-0.125,-4.4354299997005743e-07
32,Can,Deviant,-0.1171875,-4.179573733453341e-07
32,Can,Deviant,-0.109375,-1.8975155491333775e-07
32,Can,Deviant,-0.1015625,-2.000451136315202e-07
32,Can,Deviant,-0.09375,-4.6376419683982146e-07
32,Can,Deviant,-0.0859375,-5.488980430545315e-07
32,Can,Deviant,-0.078125,-2.3519666164049053e-07
32,Can,Deviant,-0.0703125,1.6147868810613799e-07
32,Can,Deviant,-0.0625,2.5282583863301246e-07
32,Can,Deviant,-0.0546875,1.4273735186997946e-07
32,Can,Deviant,-0.046875,1.6505364665128258e-07
32,Can,Deviant,-0.0390625,2.352248411061438e-07
32,Can,Deviant,-0.03125,6.05910085168208e-08
32,Can,Deviant,-0.0234375,-2.373009681973294e-07
32,Can,Deviant,-0.015625,-2.3191408835699392e-07
32,Can,Deviant,-0.0078125,-1.7612780777152937e-08
32,Can,Deviant,0.0,8.301945634345948e-09
32,Can,Deviant,0.0078125,-1.3097829555949124e-07
32,Can,Deviant,0.015625,1.3952179406087453e-08
32,Can,Deviant,0.0234375,4.3956782992214706e-07
32,Can,Deviant,0.03125,6.567355178892872e-07
32,Can,Deviant,0.0390625,6.486318890203868e-07
32,Can,Deviant,0.046875,8.541463956263068e-07
32,Can,Deviant,0.0546875,1.2396482286736586e-06
32,Can,Deviant,0.0625,1.210395485609852e-06
32,Can,Deviant,0.0703125,7.014263633355037e-07
32,Can,Deviant,0.078125,3.3870930469714905e-07
32,Can,Deviant,0.0859375,3.774801977898501e-07
32,Can,Deviant,0.09375,4.2089975466821225e-07
32,Can,Deviant,0.1015625,3.106137278160786e-07
32,Can,Deviant,0.109375,3.32876378867091e-07
32,Can,Deviant,0.1171875,5.690225285653202e-07
32,Can,Deviant,0.125,7.677371981577547e-07
32,Can,Deviant,0.1328125,8.70026933844641e-07
32,Can,Deviant,0.140625,1.0004463832294492e-06
32,Can,Deviant,0.1484375,1.0821310392815836e-06
32,Can,Deviant,0.15625,1.0033449999176171e-06
32,Can,Deviant,0.1640625,9.349024847140449e-07
32,Can,Deviant,0.171875,9.547052789166252e-07
32,Can,Deviant,0.1796875,8.414722887945821e-07
32,Can,Deviant,0.1875,6.041685902225043e-07
32,Can,Deviant,0.1953125,6.281957581048856e-07
32,Can,Deviant,0.203125,1.0281174130161427e-06
32,Can,Deviant,0.2109375,1.278069757709735e-06
32,Can,Deviant,0.21875,9.682639156106474e-07
32,Can,Deviant,0.2265625,4.1616428662093267e-07
32,Can,Deviant,0.234375,1.163659895895716e-07
32,Can,Deviant,0.2421875,3.750160429133482e-08
32,Can,Deviant,0.25,-1.0134097414603048e-07
32,Can,Deviant,0.2578125,-2.690583532632776e-07
32,Can,Deviant,0.265625,-1.6691690012593863e-07
32,Can,Deviant,0.2734375,2.1223135954109833e-07
32,Can,Deviant,0.28125,4.4773064351048574e-07
32,Can,Deviant,0.2890625,3.7667041935722093e-07
32,Can,Deviant,0.296875,2.6665128962114624e-07
32,Can,Deviant,0.3046875,2.60783233214352e-07
32,Can,Deviant,0.3125,1.2847083578338273e-07
32,Can,Deviant,0.3203125,-1.006217321745317e-07
32,Can,Deviant,0.328125,-1.5380359933023066e-07
32,Can,Deviant,0.3359375,-4.6435226973154344e-08
32,Can,Deviant,0.34375,-3.6088429805404315e-08
32,Can,Deviant,0.3515625,-4.4287113370402986e-08
32,Can,Deviant,0.359375,1.5059050015732582e-07
32,Can,Deviant,0.3671875,3.7667424107462686e-07
32,Can,Deviant,0.375,3.454399960838343e-07
32,Can,Deviant,0.3828125,1.734989515963552e-07
32,Can,Deviant,0.390625,1.4486798856564893e-07
32,Can,Deviant,0.3984375,2.3111370302532782e-07
32,Can,Deviant,0.40625,3.1579130287925457e-07
32,Can,Deviant,0.4140625,4.1121030660656224e-07
32,Can,Deviant,0.421875,5.597863976106523e-07
32,Can,Deviant,0.4296875,6.51890497527276e-07
32,Can,Deviant,0.4375,6.693163315735345e-07
32,Can,Deviant,0.4453125,7.028265864281337e-07
32,Can,Deviant,0.453125,7.779656000667484e-07
32,Can,Deviant,0.4609375,7.90103272407445e-07
32,Can,Deviant,0.46875,7.421639339163875e-07
32,Can,Deviant,0.4765625,7.944461297831424e-07
32,Can,Deviant,0.484375,9.488308887365109e-07
32,Can,Deviant,0.4921875,9.773191138290912e-07
32,Can,Deviant,0.5,8.363818518267026e-07
33,Can,Deviant,-0.203125,-3.5866442972926496e-07
33,Can,Deviant,-0.1953125,-5.050503381998973e-07
33,Can,Deviant,-0.1875,-3.340036193799306e-07
33,Can,Deviant,-0.1796875,-1.4186220551549655e-07
33,Can,Deviant,-0.171875,-7.567483384465033e-08
33,Can,Deviant,-0.1640625,3.036359799337529e-08
33,Can,Deviant,-0.15625,2.3827124104404198e-07
33,Can,Deviant,-0.1484375,3.7896690339300434e-07
33,Can,Deviant,-0.140625,3.467124239830484e-07
33,Can,Deviant,-0.1328125,1.9655988068899393e-07
33,Can,Deviant,-0.125,-1.905156771918496e-08
33,Can,Deviant,-0.1171875,-2.7183629420221374e-07
33,Can,Deviant,-0.109375,-4.6267237971508597e-07
33,Can,Deviant,-0.1015625,-5.091542634016729e-07
33,Can,Deviant,-0.09375,-4.659704449188482e-07
33,Can,Deviant,-0.0859375,-3.923451703829859e-07
33,Can,Deviant,-0.078125,-2.3632792246221045e-07
33,Can,Deviant,-0.0703125,1.579829600745505e-08
33,Can,Deviant,-0.0625,2.5514329549325967e-07
33,Can,Deviant,-0.0546875,4.17240747192078e-07
33,Can,Deviant,-0.046875,5.522314901965322e-07
33,Can,Deviant,-0.0390625,6.019563904782315e-07
33,Can,Deviant,-0.03125,4.2011129751551544e-07
33,Can,Deviant,-0.0234375,9.167515398096427e-08
33,Can,Deviant,-0.015625,-9.233573294598177e-08
33,Can,Deviant,-0.0078125,-5.3240565627293176e-08
33,Can,Deviant,0.0,1.4494614989299222e-08
33,Can,Deviant,0.0078125,-8.99969184242414e-09
33,Can,Deviant,0.015625,-6.921347325256621e-08
33,Can,Deviant,0.0234375,-1.0349574650155922e-07
